Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
0.0,0.0,0.0,0.0,923.9384155273438,908.0,965.0,7.436464786529541,30.0,0.0,1.4300016164779663,0.00014331392594613135,10.0,0.9987820982933044,0.9981731176376343,1.0,0.0008612006204202771,0.0,1.0114377737045288,20000.0,-0.16564714908599854,-0.16564714908599854,9.918213095261308e-08,0.0020388958510011435,0.0020388958510011435,0.1275971382856369,69290.7265625,69290.7265625,0.07906744629144669,236.60679626464844,187.71194458007812,48.89486312866211,236.60679626464844,84.5284194946289,2.133634090423584,0.30444058775901794,0.04016301780939102,0.004393282812088728,0.1395338922739029,1.0,2.874871253967285,0.0037022982724010944,-33143.1875,0.004393282812088728,-0.12979766726493835,24.381776809692383,0.0,0.028640614822506905,0.0
0.0,0.0,0.0,0.0,924.8348388671875,908.0,965.0,8.079358100891113,30.0,1.0,1.4328131675720215,0.0001824901410145685,10.0,0.9988551139831543,0.9982826113700867,1.0,0.0008095848024822772,0.0,1.014460563659668,40000.0,-0.20066580176353455,-0.03501865267753601,-1.0719299581296582e-07,9.465978655498475e-05,-0.0019442360644461587,0.044555068016052246,52366.81640625,-16923.91015625,109.2916030883789,518.1358642578125,201.1305694580078,80.22616577148438,281.3567199707031,71.08413696289062,2.5459396839141846,0.26539456844329834,0.036600276827812195,0.0030855482909828424,0.10178854316473007,1.0,3.8173625469207764,0.001411985489539802,-23940.1953125,0.0030855482909828424,-0.23791387677192688,33.82186508178711,0.0,0.02431734837591648,0.0
0.0,0.0,0.0,0.0,924.7247314453125,908.0,965.0,8.01814079284668,30.0,2.0,1.4632521867752075,0.00018278832430951297,10.0,0.9987730979919434,0.9981595873832703,1.0,0.0008675788412801921,0.0,1.0461688041687012,60000.0,-0.2538995146751404,-0.053233712911605835,1.785278271881907e-07,1.5041572623886168e-05,-7.961821393109858e-05,0.01497946958988905,41158.28125,-11208.53515625,206.61187744140625,808.0783081054688,208.30223083496094,81.52766418457031,289.82989501953125,69.00599670410156,2.3571689128875732,0.24223311245441437,0.04188838228583336,0.003599543357267976,0.1064331904053688,1.0,5.170227527618408,0.0011097330134361982,-15242.482421875,0.003599543357267976,-0.3636341392993927,53.10837936401367,0.0,0.01940588653087616,0.0
0.0,0.0,0.0,0.0,925.0529174804688,908.0,965.0,8.2109375,30.0,3.0,1.4741212129592896,0.00018072675447911024,10.0,1.0017229318618774,1.0,1.002584457397461,0.0012183249928057194,0.0,1.0574116706848145,80000.0,-0.21738816797733307,0.03651134669780731,-6.179809730610941e-08,1.1648394320218358e-06,-1.3876733191864332e-05,0.005218048579990864,29508.583984375,-11649.697265625,259.6578063964844,1127.25439453125,214.70828247070312,104.37036895751953,319.0786437988281,62.68046951293945,3.0762360095977783,0.26396700739860535,0.031479816883802414,0.002113433787599206,0.08335892856121063,1.0,4.31993293762207,3.1679170206189156e-05,-19385.36328125,0.002113433787599206,0.29494810104370117,41.788970947265625,0.0,0.02187681756913662,0.0
