Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
0.0,0.0,2.0,0.0,1.4218411445617676,0.007943413220345974,40.0,1.000067114830017,1.000067114830017,1.000067114830017,0.012579070404171944,0.00029940000968053937,1.002935528755188,20000.0,0.0006266327109187841,0.0006266327109187841,-0.12272524833679199,0.001836050534620881,0.001836050534620881,0.08734291046857834,814.4434204101562,414.6684265136719,399.7749938964844,814.4434204101562,24.55664825439453
0.0,0.0,2.0,1.0,1.4202133417129517,0.005328328814357519,40.0,0.9990837574005127,0.9990837574005127,0.9990837574005127,0.012237430550158024,0.00029880000511184335,1.0013436079025269,40000.0,-0.0006249991129152477,-0.0012516318238340318,-0.0007446929812431335,6.593685952793749e-08,-0.0018359845977613531,0.007793791126459837,47182.22265625,45980.65234375,387.03466796875,46367.6875,0.43133488297462463
0.0,0.0,2.0,2.0,1.4109256267547607,0.005497623234987259,40.0,1.0003658533096313,1.0003658533096313,1.0003658533096313,0.012873069383203983,0.0002982000005431473,0.9922216534614563,60000.0,-0.00206858292222023,-0.0014435838093049824,-0.06215140223503113,1.0664520655456755e-10,-6.583021432138292e-08,7.03469049767591e-05,48999.0625,1487.8935546875,328.8640441894531,1816.757568359375,11.008623123168945
