Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Penalties/inv_lb,Penalties/inv_ub,Penalties/equip_lb,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
345.9798278808594,311.94024658203125,408.5499267578125,18.170364379882812,921.9176635742188,900.0,931.0,2.1009652614593506,30.0,10.0,1.3866976499557495,0.00014958837709855288,10.0,1.0000282526016235,1.0,1.0000425577163696,2.006225440709386e-05,0.0,0.968394935131073,220000.0,-0.0017173602245748043,0.006732887122780085,3.8146971692576415e-10,53.34939193725586,-2.0075454711914062,195.98731994628906,72.59651947021484,-0.8041763305664062,431.2231140136719,927.3150024414062,58.48550796508789,25.89189338684082,84.3774185180664,237.03024291992188,73.09773254394531,12.833879470825195,12.088042259216309,0.6626560091972351,0.3175274431705475,0.14942583441734314,0.04554634541273117,0.3649028241634369,1.0,0.18337608873844147,0.03674132004380226,-7489434.5,0.04554634541273117,0.030753416940569878,0.10741281509399414,0.0,0.43150609731674194,0.0
345.3627014160156,311.94024658203125,408.5499267578125,18.190114974975586,921.8369750976562,900.0,931.0,2.081021785736084,30.0,11.0,1.3671694993972778,0.00017444220429752022,10.0,0.9994854927062988,0.9992282390594482,1.0,0.0003638115886133164,0.0,0.9500847458839417,240000.0,-0.004697358701378107,-0.0029799984768033028,1.506805347162299e-08,52.27598571777344,-1.0734062194824219,193.26914978027344,72.72713470458984,0.130615234375,431.08544921875,1011.7894287109375,58.62031555175781,25.819805145263672,84.44013977050781,236.8541717529297,73.17229461669922,12.817817687988281,11.8873872756958,0.5889360308647156,0.29393908381462097,0.18328161537647247,0.05766252055764198,0.35976311564445496,1.0,0.3009926974773407,0.04449380189180374,-3659815.5,0.05766252055764198,0.05379670113325119,0.219769686460495,0.0,0.30166926980018616,0.0
344.5224914550781,311.94024658203125,408.5499267578125,18.235794067382812,921.7201538085938,900.0,931.0,2.0886151790618896,30.0,12.0,1.353887915611267,0.0002151897642761469,10.0,0.9995849132537842,0.9993773698806763,1.0,0.0002935106458608061,0.0,0.9386947154998779,260000.0,-0.00758874649181962,-0.002891387790441513,-7.534026735811494e-09,40.303009033203125,-11.972976684570312,191.19725036621094,72.45182037353516,-0.2753143310546875,430.9448547363281,1095.9859619140625,58.41211700439453,25.749319076538086,84.16145324707031,237.6384735107422,73.28135681152344,12.789674758911133,11.604181289672852,0.6495805382728577,0.2511153519153595,0.17179782688617706,0.04739842563867569,0.31856802105903625,1.0,0.3182902932167053,0.04154001176357269,-4305232.0,0.04739842563867569,0.03307872265577316,0.1867743581533432,0.0,0.3272324502468109,0.0
343.69781494140625,311.94024658203125,408.5499267578125,18.263996124267578,921.5982666015625,900.0,931.0,2.095453977584839,30.0,13.0,1.345566749572754,0.00018206813547294587,10.0,0.9999427199363708,0.9999140501022339,1.0,4.0517174056731164e-05,0.0,0.932475745677948,280000.0,-0.010187774896621704,-0.002599028404802084,7.629394338515283e-10,40.03740692138672,-0.26560211181640625,189.15794372558594,72.14387512207031,-0.30794525146484375,430.8380126953125,1180.3558349609375,58.490570068359375,25.843374252319336,84.33396911621094,237.15237426757812,73.3878173828125,12.760295867919922,11.270484924316406,0.5866813063621521,0.28866490721702576,0.18339115381240845,0.058106593787670135,0.3647068738937378,1.0,0.26205170154571533,0.05571234971284866,-4574370.0,0.058106593787670135,0.02051239088177681,0.17573750019073486,0.0,0.33735159039497375,0.0
342.8152160644531,311.94024658203125,408.5499267578125,18.218544006347656,921.4815063476562,900.0,931.0,2.111128807067871,30.0,14.0,1.3710803985595703,0.0001607654703548178,10.0,1.0001273155212402,1.0,1.0001909732818604,9.002567094285041e-05,0.0,0.959371030330658,300000.0,-0.009179122745990753,0.001008652150630951,3.8862228990410586e-09,27.057329177856445,-12.980077743530273,187.85560607910156,72.2865219116211,0.14264678955078125,430.5833435058594,1264.3582763671875,58.261756896972656,25.703569412231445,83.96533966064453,238.19351196289062,73.49038696289062,12.732232093811035,10.973673820495605,0.6664254069328308,0.29189586639404297,0.16085697710514069,0.04503257945179939,0.32921096682548523,1.0,0.16862693428993225,0.045014649629592896,-12865246.0,0.04503257945179939,0.0010583666153252125,0.062468986958265305,0.0,0.5658257603645325,0.0
341.8414001464844,310.2779541015625,408.5499267578125,18.084218978881836,921.3560180664062,900.0,931.0,2.1328532695770264,30.0,15.0,1.3710098266601562,0.00016187237633857876,10.0,1.0012493133544922,1.0,1.0018739700317383,0.0008833979372866452,0.0,0.96225905418396,320000.0,-0.011285408399999142,-0.0021062856540083885,-2.479553229406406e-09,30.83407211303711,3.776742935180664,188.25535583496094,72.3939437866211,0.107421875,430.52716064453125,1348.5946044921875,58.36476516723633,25.83452033996582,84.19930267333984,237.53164672851562,73.61389923095703,12.699700355529785,10.791899681091309,0.668752133846283,0.28852131962776184,0.1674400120973587,0.044719766825437546,0.3054133951663971,1.0,0.2924867868423462,0.04389306530356407,-3859014.75,0.044719766825437546,0.013119490817189217,0.20820187032222748,0.0,0.3099364638328552,0.0
340.7926330566406,310.2779541015625,408.5499267578125,17.89671516418457,921.2091064453125,900.0,931.0,2.1266348361968994,30.0,16.0,1.3577632904052734,0.00017528225725982338,10.0,1.0013055801391602,1.0,1.0019583702087402,0.0009231845615431666,0.0,0.9469969272613525,340000.0,-0.010645306669175625,0.0006401017308235168,2.0980834847250662e-09,31.132854461669922,0.2987823486328125,187.7775115966797,71.99661254882812,-0.39733123779296875,430.4674072265625,1433.022216796875,58.32604217529297,26.064491271972656,84.39054870605469,236.9933624267578,73.7571029663086,12.662099838256836,10.504899978637695,0.681133508682251,0.29895317554473877,0.1591123342514038,0.0431087464094162,0.3116982579231262,1.0,0.2068546712398529,0.04290921241044998,-7782101.5,0.0431087464094162,0.004538034088909626,0.10321000218391418,0.0,0.44020411372184753,0.0
339.7952575683594,310.2779541015625,408.5499267578125,17.69351577758789,921.0709838867188,900.0,931.0,2.114795207977295,30.0,17.0,1.3564406633377075,0.00013066187966614962,10.0,0.9993669390678406,0.9990503191947937,1.0,0.0004476838221307844,0.0,0.9446472525596619,360000.0,-0.01007947139441967,0.0005658352747559547,-6.866454960174906e-09,28.370471954345703,-2.7623825073242188,187.42787170410156,72.13191986083984,0.13530731201171875,430.3785095214844,1517.08349609375,58.31251525878906,25.710540771484375,84.0230712890625,238.0298614501953,73.89640045166016,12.624899864196777,10.201299667358398,0.670373797416687,0.3333325684070587,0.16503268480300903,0.04450367018580437,0.31154096126556396,1.0,0.21061824262142181,0.04324273765087128,-5816406.5,0.04450367018580437,0.013193532824516296,0.1380479633808136,0.0,0.3806273341178894,0.0
338.6397399902344,310.2779541015625,408.5499267578125,17.347801208496094,920.906982421875,900.0,931.0,2.0784008502960205,30.0,18.0,1.3491016626358032,0.00019366032211109996,10.0,1.0003018379211426,1.0,1.0004527568817139,0.0002134316455340013,0.0,0.9392672181129456,380000.0,-0.017442826181650162,-0.007363354787230492,-1.7166137400437265e-09,20.041339874267578,-8.329132080078125,186.73011779785156,71.86500549316406,-0.26691436767578125,430.5347900390625,1601.3955078125,58.39805603027344,25.87519073486328,84.27326965332031,237.32318115234375,74.05169677734375,12.581700325012207,9.825400352478027,0.7139654159545898,0.2921631336212158,0.15220507979393005,0.03923516720533371,0.2935420274734497,1.0,0.3301929831504822,0.038278523832559586,-2606373.75,0.03923516720533371,0.01716405525803566,0.307956337928772,0.0,0.2548416554927826,0.0
337.395263671875,310.2779541015625,408.5499267578125,16.89700698852539,920.7319946289062,909.0,931.0,2.00673246383667,30.0,19.0,1.3322244882583618,0.000193397791008465,10.0,0.998978316783905,0.9984675049781799,1.0,0.0007224251166917384,0.0,0.9281255602836609,400000.0,-0.007498471066355705,0.009944355115294456,4.768371808516747e-10,20.71862030029297,0.6772804260253906,186.07505798339844,71.95924377441406,0.09423828125,430.4072570800781,1685.6683349609375,58.40402603149414,25.831127166748047,84.23516845703125,237.43051147460938,74.2218017578125,12.538399696350098,9.394499778747559,0.5999377965927124,0.2706093490123749,0.18556541204452515,0.05556706339120865,0.34371134638786316,1.0,0.19038981199264526,0.05448855087161064,-11017704.0,0.05556706339120865,0.00886227935552597,0.07282240688800812,0.0,0.5240617394447327,0.0
336.1043395996094,310.2779541015625,408.5499267578125,16.298141479492188,920.5609741210938,909.0,931.0,1.9476343393325806,30.0,20.0,1.306976556777954,0.0002021330437855795,10.0,0.9996941685676575,0.9995412230491638,1.0,0.00021626953093800694,0.0,0.9069271087646484,420000.0,-0.022165969014167786,-0.01466749794781208,-2.861023085110048e-10,18.00119400024414,-2.717426300048828,185.6675262451172,72.10842895507812,0.1491851806640625,430.4921569824219,1770.0550537109375,58.602840423583984,25.74642562866211,84.34928894042969,237.1092987060547,74.39129638671875,12.491399765014648,8.978099822998047,0.6961193084716797,0.22909097373485565,0.15467065572738647,0.041272666305303574,0.30953896045684814,1.0,0.6016302108764648,0.04124689847230911,-1589622.5,0.041272666305303574,0.003605782985687256,0.5045408010482788,0.0,0.19909797608852386,0.0
334.9669189453125,310.2779541015625,408.5499267578125,15.652363777160645,920.3917846679688,908.0,930.0,1.8947540521621704,30.0,21.0,1.2870349884033203,0.00014351804566103965,10.0,0.9987612366676331,0.998141884803772,1.0,0.0008759238990023732,0.0,0.8893788456916809,440000.0,-0.00579048739746213,0.016375481616705656,-1.3351439953623867e-09,19.94522476196289,1.94403076171875,186.19403076171875,71.88656616210938,-0.22186279296875,430.4541015625,1854.381103515625,58.48298263549805,25.80526351928711,84.28826141357422,237.2809600830078,74.5469970703125,12.446000099182129,8.554100036621094,0.582656979560852,0.31469979882240295,0.19195593893527985,0.05891203135251999,0.34713125228881836,1.0,0.17851723730564117,0.05739326402544975,-8774022.0,0.05891203135251999,0.011780383065342903,0.09137500822544098,0.0,0.4678442180156708,0.0
333.8277893066406,310.2779541015625,399.074951171875,15.001791954040527,920.2067260742188,908.0,929.0,1.8112910985946655,30.0,22.0,1.2640773057937622,0.00018256052862852812,10.0,0.9984502792358398,0.9976754784584045,1.0,0.0010957899503409863,0.0,0.8715024590492249,460000.0,-0.009356876835227013,-0.003566389437764883,6.294250454175199e-09,15.81082534790039,-4.1343994140625,185.60287475585938,71.80824279785156,-0.0783233642578125,430.2225036621094,1938.37451171875,58.392765045166016,25.563522338867188,83.95630645751953,238.21914672851562,74.69979858398438,12.399800300598145,8.065699577331543,0.749372124671936,0.26886260509490967,0.14633522927761078,0.03561515361070633,0.27786698937416077,1.0,0.2698436379432678,0.03199584782123566,-4996591.0,0.03561515361070633,0.02409346029162407,0.16038835048675537,0.0,0.35312506556510925,0.0
332.6308898925781,310.2779541015625,399.074951171875,14.165901184082031,920.0014038085938,908.0,929.0,1.6892595291137695,30.0,23.0,1.2400856018066406,0.0001735096739139408,10.0,0.9994176030158997,0.9991263747215271,1.0,0.0004118309007026255,0.0,0.8552830815315247,480000.0,-0.007844404317438602,0.0015124725177884102,1.3351439953623867e-09,12.243748664855957,-3.5670766830444336,184.8776092529297,71.7400894165039,-0.06815338134765625,430.18609619140625,2022.763427734375,58.341712951660156,26.009063720703125,84.35079193115234,237.1050567626953,74.8572998046875,12.34689998626709,7.540900230407715,0.808555006980896,0.2698793411254883,0.13915623724460602,0.03059220127761364,0.2643606662750244,1.0,0.2733343243598938,0.02913372404873371,-5662030.0,0.03059220127761364,0.0143643943592906,0.14147353172302246,0.0,0.37599092721939087,0.0
331.5289611816406,310.2779541015625,392.2781982421875,13.211885452270508,919.8182983398438,908.0,929.0,1.5833146572113037,30.0,24.0,1.2289022207260132,0.00017716697766445577,10.0,0.999873161315918,0.9998096823692322,1.0,8.971659553935751e-05,0.0,0.8515141010284424,500000.0,-0.017107445746660233,-0.00926304142922163,-2.479553229406406e-09,7.172727108001709,-5.071021556854248,184.54827880859375,71.65864562988281,-0.08144378662109375,430.1142883300781,2107.418701171875,58.51371765136719,26.10408592224121,84.6178207397461,236.35682678222656,74.99539947509766,12.302000045776367,7.121200084686279,0.9699060320854187,0.24976642429828644,0.10631272196769714,0.021260352805256844,0.2535947561264038,1.0,0.4770868718624115,0.020939171314239502,-2392663.75,0.021260352805256844,0.010367389768362045,0.33464786410331726,0.0,0.24446740746498108,0.0
330.533203125,310.2779541015625,392.2781982421875,12.209309577941895,919.6495971679688,908.0,928.0,1.4827743768692017,30.0,25.0,1.2392992973327637,0.00016669387696310878,10.0,1.0010995864868164,1.0,1.001649260520935,0.0007774689001962543,0.0,0.8634824752807617,520000.0,-0.015307921916246414,0.0017995238304138184,3.051757735406113e-09,6.212898254394531,-0.9598288536071777,184.21339416503906,71.58277893066406,-0.07586669921875,430.0578918457031,2192.115234375,58.55894088745117,26.100269317626953,84.65922546386719,236.24124145507812,75.11190032958984,12.25570011138916,6.782899856567383,0.9299442768096924,0.2699102759361267,0.11872397363185883,0.023126821964979172,0.232584610581398,1.0,0.24980051815509796,0.022584250196814537,-6411675.0,0.023126821964979172,-0.00822992343455553,0.12483443319797516,0.0,0.4002651572227478,0.0
329.7818908691406,310.2779541015625,388.99420166015625,11.322093963623047,919.5090942382812,908.0,928.0,1.425663709640503,30.0,26.0,1.2171481847763062,0.00020994893566239625,10.0,1.0015172958374023,1.0,1.0022759437561035,0.0010728901252150536,0.0,0.8469740748405457,540000.0,-0.016274919733405113,-0.000966997817158699,-1.7166137400437265e-09,7.222513675689697,1.009615421295166,184.42108154296875,71.71905517578125,0.1362762451171875,429.94805908203125,2282.139892578125,58.25896072387695,31.727996826171875,89.98697662353516,222.25437927246094,75.20600128173828,12.213700294494629,6.53410005569458,0.8330944776535034,0.24569088220596313,0.14224201440811157,0.028816504403948784,0.2517540454864502,1.0,0.3541906476020813,0.028813807293772697,-3526900.5,0.028816504403948784,0.0007822343613952398,0.226869598031044,0.0,0.2969113886356354,0.0
329.29510498046875,310.2779541015625,384.08001708984375,10.631630897521973,919.4089965820312,908.0,926.0,1.3951771259307861,30.0,27.0,1.2125024795532227,0.0001754419063217938,10.0,0.9996311068534851,0.99944669008255,1.0,0.0002608328068163246,0.0,0.8440966010093689,560000.0,-0.016635775566101074,-0.000360855832695961,-4.00543198608716e-09,6.650646209716797,-0.5718674659729004,184.28836059570312,71.72952270507812,0.010467529296875,429.8870849609375,2368.4580078125,58.33246994018555,27.948408126831055,86.28089904785156,231.801025390625,75.26429748535156,12.183799743652344,6.38539981842041,0.8292639255523682,0.28220880031585693,0.13924820721149445,0.029083341360092163,0.24699391424655914,1.0,0.2649639844894409,0.0289236381649971,-4760665.5,0.029083341360092163,-0.0051803383976221085,0.16803687810897827,0.0,0.3449949026107788,0.0
328.9637451171875,310.2779541015625,384.08001708984375,10.088264465332031,919.326904296875,908.0,926.0,1.360748529434204,30.0,28.0,1.21663236618042,0.00019623978005256504,10.0,0.9989625811576843,0.9984438419342041,1.0,0.0007335799746215343,0.0,0.8532989621162415,580000.0,-0.00208866223692894,0.014547113329172134,2.6702879907247734e-09,11.063471794128418,4.412825584411621,184.8072509765625,71.32982635498047,-0.39969635009765625,429.7152099609375,2452.80126953125,58.08497619628906,26.220943450927734,84.30594635009766,237.231201171875,75.30229949951172,12.15779972076416,6.325399875640869,0.6264356970787048,0.2506883442401886,0.18711324036121368,0.0509655699133873,0.3121647238731384,1.0,0.11416878551244736,0.04776357114315033,-33519734.0,0.0509655699133873,0.008740910328924656,0.023861177265644073,0.0,0.9155223965644836,0.0
328.7401123046875,310.2779541015625,384.08001708984375,9.728129386901855,919.248779296875,908.0,926.0,1.3444324731826782,30.0,29.0,1.2310856580734253,0.00014535081572830677,10.0,0.9991378784179688,0.9987067580223083,1.0,0.0006096400902606547,0.0,0.8755703568458557,600000.0,-0.010109784081578255,-0.008021121844649315,3.814697446813398e-09,7.732562065124512,-3.3309097290039062,184.56753540039062,71.65813446044922,0.32830810546875,429.7799072265625,2537.742431640625,58.68610763549805,26.217845916748047,84.90397644042969,235.56024169921875,75.32460021972656,12.135499954223633,6.284299850463867,0.831937313079834,0.30457842350006104,0.1142875999212265,0.02889672853052616,0.31384462118148804,1.0,0.13357771933078766,0.02819100394845009,-17348902.0,0.02889672853052616,-0.005703480914235115,0.04609402269124985,0.0,0.6587075591087341,0.0
328.4729309082031,310.6143798828125,378.69927978515625,9.270600318908691,919.1671752929688,907.0,926.0,1.3209255933761597,30.0,30.0,1.2293938398361206,0.00017749184917192906,10.0,0.9988741874694824,0.9983113408088684,1.0,0.0007960415678098798,0.0,0.8779561519622803,620000.0,-0.012914900667965412,-0.0028051165863871574,-1.5258788677030566e-09,8.878966331481934,1.1464042663574219,184.82818603515625,71.56193542480469,-0.09619903564453125,429.9653625488281,2622.103271484375,58.37257385253906,25.950929641723633,84.32352447509766,237.18174743652344,75.34300231933594,12.111599922180176,6.232800006866455,0.8703547716140747,0.2587484121322632,0.13531725108623505,0.026402024552226067,0.27319177985191345,1.0,0.22341781854629517,0.02608546055853367,-7526011.0,0.026402024552226067,-0.0057991910725831985,0.10623621195554733,0.0,0.4338890612125397,0.0
328.1793518066406,310.6143798828125,378.69927978515625,8.671266555786133,919.0828857421875,907.0,926.0,1.3206921815872192,30.0,31.0,1.1966590881347656,0.00022823037579655647,10.0,1.0004891157150269,1.0,1.0007336139678955,0.0003458289138507098,0.0,0.8503401279449463,640000.0,-0.0132185909897089,-0.0003036903217434883,-1.8119812317252126e-09,6.493842124938965,-2.3851242065429688,184.32174682617188,71.67472076416016,0.11278533935546875,429.8334045410156,2706.83837890625,58.63072204589844,26.066587448120117,84.69732666015625,236.1349639892578,75.3541030883789,12.08810043334961,6.216000080108643,0.9455963373184204,0.27018770575523376,0.14765097200870514,0.02236754074692726,0.2293190211057663,1.0,0.3141379952430725,0.021319108083844185,-4048918.0,0.02236754074692726,0.0143872806802392,0.1974315494298935,0.0,0.31827807426452637,0.0
